EVENT_ID,EVENT_TIMESTAMP,ENTITY_TYPE,ENTITY_ID,EVENT_TYPE,DESCRIPTION
EVT-0002099,2026-04-27 00:00:00,PURCHASE_ORDER,PO-002099,PO_CREATED,Purchase order PO-002099 created in ERP
EVT-0002100,2026-01-25 00:00:00,PURCHASE_ORDER,PO-002100,PO_CREATED,Purchase order PO-002100 created in ERP
EVT-0002101,2026-05-25 00:00:00,PURCHASE_ORDER,PO-002101,PO_CREATED,Purchase order PO-002101 created in ERP
EVT-0002102,2026-03-01 00:00:00,PURCHASE_ORDER,PO-002102,PO_CREATED,Purchase order PO-002102 created in ERP
EVT-0002103,2026-06-13 00:00:00,PURCHASE_ORDER,PO-002103,PO_CREATED,Purchase order PO-002103 created in ERP
EVT-0002104,2026-04-30 00:00:00,PURCHASE_ORDER,PO-002104,PO_CREATED,Purchase order PO-002104 created in ERP
EVT-0002105,2026-03-04 00:00:00,PURCHASE_ORDER,PO-002105,PO_CREATED,Purchase order PO-002105 created in ERP
EVT-0002106,2026-08-20 00:00:00,PURCHASE_ORDER,PO-002106,PO_CREATED,Purchase order PO-002106 created in ERP
EVT-0002107,2026-01-24 00:00:00,PURCHASE_ORDER,PO-002107,PO_CREATED,Purchase order PO-002107 created in ERP
EVT-0002108,2026-01-08 00:00:00,PURCHASE_ORDER,PO-002108,PO_CREATED,Purchase order PO-002108 created in ERP
EVT-0002109,2026-04-03 00:00:00,PURCHASE_ORDER,PO-002109,PO_CREATED,Purchase order PO-002109 created in ERP
EVT-0002110,2026-06-17 00:00:00,PURCHASE_ORDER,PO-002110,PO_CREATED,Purchase order PO-002110 created in ERP
EVT-0002111,2026-05-17 00:00:00,PURCHASE_ORDER,PO-002111,PO_CREATED,Purchase order PO-002111 created in ERP
EVT-0002112,2026-07-24 00:00:00,PURCHASE_ORDER,PO-002112,PO_CREATED,Purchase order PO-002112 created in ERP
EVT-0002113,2026-08-26 00:00:00,PURCHASE_ORDER,PO-002113,PO_CREATED,Purchase order PO-002113 created in ERP
EVT-0002114,2026-04-03 00:00:00,PURCHASE_ORDER,PO-002114,PO_CREATED,Purchase order PO-002114 created in ERP
EVT-0002115,2026-05-25 00:00:00,PURCHASE_ORDER,PO-002115,PO_CREATED,Purchase order PO-002115 created in ERP
EVT-0002116,2026-04-09 00:00:00,PURCHASE_ORDER,PO-002116,PO_CREATED,Purchase order PO-002116 created in ERP
EVT-0002117,2026-06-01 00:00:00,PURCHASE_ORDER,PO-002117,PO_CREATED,Purchase order PO-002117 created in ERP
EVT-0002118,2026-06-04 00:00:00,PURCHASE_ORDER,PO-002118,PO_CREATED,Purchase order PO-002118 created in ERP
EVT-0002119,2026-02-25 00:00:00,PURCHASE_ORDER,PO-002119,PO_CREATED,Purchase order PO-002119 created in ERP
EVT-0002120,2026-02-09 00:00:00,PURCHASE_ORDER,PO-002120,PO_CREATED,Purchase order PO-002120 created in ERP
EVT-0002121,2026-05-07 00:00:00,PURCHASE_ORDER,PO-002121,PO_CREATED,Purchase order PO-002121 created in ERP
EVT-0002122,2026-04-11 00:00:00,PURCHASE_ORDER,PO-002122,PO_CREATED,Purchase order PO-002122 created in ERP
EVT-0002123,2026-03-31 00:00:00,PURCHASE_ORDER,PO-002123,PO_CREATED,Purchase order PO-002123 created in ERP
EVT-0002124,2026-04-24 00:00:00,PURCHASE_ORDER,PO-002124,PO_CREATED,Purchase order PO-002124 created in ERP
EVT-0002125,2026-07-31 00:00:00,PURCHASE_ORDER,PO-002125,PO_CREATED,Purchase order PO-002125 created in ERP
EVT-0002126,2026-01-18 00:00:00,PURCHASE_ORDER,PO-002126,PO_CREATED,Purchase order PO-002126 created in ERP
EVT-0002127,2026-06-20 00:00:00,PURCHASE_ORDER,PO-002127,PO_CREATED,Purchase order PO-002127 created in ERP
EVT-0002128,2026-01-27 00:00:00,PURCHASE_ORDER,PO-002128,PO_CREATED,Purchase order PO-002128 created in ERP
EVT-0002129,2026-05-15 00:00:00,PURCHASE_ORDER,PO-002129,PO_CREATED,Purchase order PO-002129 created in ERP
EVT-0002130,2026-01-22 00:00:00,PURCHASE_ORDER,PO-002130,PO_CREATED,Purchase order PO-002130 created in ERP
EVT-0002131,2026-03-31 00:00:00,PURCHASE_ORDER,PO-002131,PO_CREATED,Purchase order PO-002131 created in ERP
EVT-0002132,2026-05-12 00:00:00,PURCHASE_ORDER,PO-002132,PO_CREATED,Purchase order PO-002132 created in ERP
EVT-0002133,2026-04-11 00:00:00,PURCHASE_ORDER,PO-002133,PO_CREATED,Purchase order PO-002133 created in ERP
EVT-0002134,2026-02-07 00:00:00,PURCHASE_ORDER,PO-002134,PO_CREATED,Purchase order PO-002134 created in ERP
EVT-0002135,2026-05-25 00:00:00,PURCHASE_ORDER,PO-002135,PO_CREATED,Purchase order PO-002135 created in ERP
EVT-0002136,2026-06-17 00:00:00,PURCHASE_ORDER,PO-002136,PO_CREATED,Purchase order PO-002136 created in ERP
EVT-0002137,2026-08-26 00:00:00,PURCHASE_ORDER,PO-002137,PO_CREATED,Purchase order PO-002137 created in ERP
EVT-0002138,2026-07-13 00:00:00,PURCHASE_ORDER,PO-002138,PO_CREATED,Purchase order PO-002138 created in ERP
EVT-0002139,2026-08-07 00:00:00,PURCHASE_ORDER,PO-002139,PO_CREATED,Purchase order PO-002139 created in ERP
EVT-0002140,2026-08-13 00:00:00,PURCHASE_ORDER,PO-002140,PO_CREATED,Purchase order PO-002140 created in ERP
EVT-0002141,2026-02-02 00:00:00,PURCHASE_ORDER,PO-002141,PO_CREATED,Purchase order PO-002141 created in ERP
EVT-0002142,2026-07-07 00:00:00,PURCHASE_ORDER,PO-002142,PO_CREATED,Purchase order PO-002142 created in ERP
EVT-0002143,2026-07-24 00:00:00,PURCHASE_ORDER,PO-002143,PO_CREATED,Purchase order PO-002143 created in ERP
EVT-0002144,2026-08-14 00:00:00,PURCHASE_ORDER,PO-002144,PO_CREATED,Purchase order PO-002144 created in ERP
EVT-0002145,2026-02-01 00:00:00,PURCHASE_ORDER,PO-002145,PO_CREATED,Purchase order PO-002145 created in ERP
EVT-0002146,2026-05-11 00:00:00,PURCHASE_ORDER,PO-002146,PO_CREATED,Purchase order PO-002146 created in ERP
EVT-0002147,2026-06-17 00:00:00,PURCHASE_ORDER,PO-002147,PO_CREATED,Purchase order PO-002147 created in ERP
EVT-0002148,2026-08-26 00:00:00,PURCHASE_ORDER,PO-002148,PO_CREATED,Purchase order PO-002148 created in ERP
EVT-0002149,2026-02-06 00:00:00,PURCHASE_ORDER,PO-002149,PO_CREATED,Purchase order PO-002149 created in ERP
EVT-0002150,2026-07-20 00:00:00,PURCHASE_ORDER,PO-002150,PO_CREATED,Purchase order PO-002150 created in ERP
EVT-0002151,2026-02-19 00:00:00,PURCHASE_ORDER,PO-002151,PO_CREATED,Purchase order PO-002151 created in ERP
EVT-0002152,2026-03-29 00:00:00,PURCHASE_ORDER,PO-002152,PO_CREATED,Purchase order PO-002152 created in ERP
EVT-0002153,2026-07-01 00:00:00,PURCHASE_ORDER,PO-002153,PO_CREATED,Purchase order PO-002153 created in ERP
EVT-0002154,2026-06-18 00:00:00,PURCHASE_ORDER,PO-002154,PO_CREATED,Purchase order PO-002154 created in ERP
EVT-0002155,2026-04-11 00:00:00,PURCHASE_ORDER,PO-002155,PO_CREATED,Purchase order PO-002155 created in ERP
EVT-0002156,2026-01-24 00:00:00,PURCHASE_ORDER,PO-002156,PO_CREATED,Purchase order PO-002156 created in ERP
EVT-0002157,2026-02-10 00:00:00,PURCHASE_ORDER,PO-002157,PO_CREATED,Purchase order PO-002157 created in ERP
EVT-0002158,2026-07-07 00:00:00,PURCHASE_ORDER,PO-002158,PO_CREATED,Purchase order PO-002158 created in ERP
EVT-0002159,2026-03-15 00:00:00,PURCHASE_ORDER,PO-002159,PO_CREATED,Purchase order PO-002159 created in ERP
EVT-0002160,2026-01-16 00:00:00,PURCHASE_ORDER,PO-002160,PO_CREATED,Purchase order PO-002160 created in ERP
EVT-0002161,2026-01-07 00:00:00,PURCHASE_ORDER,PO-002161,PO_CREATED,Purchase order PO-002161 created in ERP
EVT-0002162,2026-05-04 00:00:00,PURCHASE_ORDER,PO-002162,PO_CREATED,Purchase order PO-002162 created in ERP
EVT-0002163,2026-04-23 00:00:00,PURCHASE_ORDER,PO-002163,PO_CREATED,Purchase order PO-002163 created in ERP
EVT-0002164,2026-02-16 00:00:00,PURCHASE_ORDER,PO-002164,PO_CREATED,Purchase order PO-002164 created in ERP
EVT-0002165,2026-05-26 00:00:00,PURCHASE_ORDER,PO-002165,PO_CREATED,Purchase order PO-002165 created in ERP
EVT-0002166,2026-04-24 00:00:00,PURCHASE_ORDER,PO-002166,PO_CREATED,Purchase order PO-002166 created in ERP
EVT-0002167,2026-01-12 00:00:00,PURCHASE_ORDER,PO-002167,PO_CREATED,Purchase order PO-002167 created in ERP
EVT-0002168,2026-06-26 00:00:00,PURCHASE_ORDER,PO-002168,PO_CREATED,Purchase order PO-002168 created in ERP
EVT-0002169,2026-03-23 00:00:00,PURCHASE_ORDER,PO-002169,PO_CREATED,Purchase order PO-002169 created in ERP
EVT-0002170,2026-06-04 00:00:00,PURCHASE_ORDER,PO-002170,PO_CREATED,Purchase order PO-002170 created in ERP
EVT-0002171,2026-04-05 00:00:00,PURCHASE_ORDER,PO-002171,PO_CREATED,Purchase order PO-002171 created in ERP
EVT-0002172,2026-07-11 00:00:00,PURCHASE_ORDER,PO-002172,PO_CREATED,Purchase order PO-002172 created in ERP
EVT-0002173,2026-08-22 00:00:00,PURCHASE_ORDER,PO-002173,PO_CREATED,Purchase order PO-002173 created in ERP
EVT-0002174,2026-03-25 00:00:00,PURCHASE_ORDER,PO-002174,PO_CREATED,Purchase order PO-002174 created in ERP
EVT-0002175,2026-08-28 00:00:00,PURCHASE_ORDER,PO-002175,PO_CREATED,Purchase order PO-002175 created in ERP
EVT-0002176,2026-02-09 00:00:00,PURCHASE_ORDER,PO-002176,PO_CREATED,Purchase order PO-002176 created in ERP
EVT-0002177,2026-06-05 00:00:00,PURCHASE_ORDER,PO-002177,PO_CREATED,Purchase order PO-002177 created in ERP
EVT-0002178,2026-01-07 00:00:00,PURCHASE_ORDER,PO-002178,PO_CREATED,Purchase order PO-002178 created in ERP
EVT-0002179,2026-03-19 00:00:00,PURCHASE_ORDER,PO-002179,PO_CREATED,Purchase order PO-002179 created in ERP
EVT-0002180,2026-04-20 00:00:00,PURCHASE_ORDER,PO-002180,PO_CREATED,Purchase order PO-002180 created in ERP
EVT-0002181,2026-06-11 00:00:00,PURCHASE_ORDER,PO-002181,PO_CREATED,Purchase order PO-002181 created in ERP
EVT-0002182,2026-04-17 00:00:00,PURCHASE_ORDER,PO-002182,PO_CREATED,Purchase order PO-002182 created in ERP
EVT-0002183,2026-03-11 00:00:00,PURCHASE_ORDER,PO-002183,PO_CREATED,Purchase order PO-002183 created in ERP
EVT-0002184,2026-04-17 00:00:00,PURCHASE_ORDER,PO-002184,PO_CREATED,Purchase order PO-002184 created in ERP
EVT-0002185,2026-03-10 00:00:00,PURCHASE_ORDER,PO-002185,PO_CREATED,Purchase order PO-002185 created in ERP
EVT-0002186,2026-01-20 00:00:00,PURCHASE_ORDER,PO-002186,PO_CREATED,Purchase order PO-002186 created in ERP
EVT-0002187,2026-03-16 00:00:00,PURCHASE_ORDER,PO-002187,PO_CREATED,Purchase order PO-002187 created in ERP
EVT-0002188,2026-05-04 00:00:00,PURCHASE_ORDER,PO-002188,PO_CREATED,Purchase order PO-002188 created in ERP
EVT-0002189,2026-01-02 00:00:00,PURCHASE_ORDER,PO-002189,PO_CREATED,Purchase order PO-002189 created in ERP
EVT-0002190,2026-05-16 00:00:00,PURCHASE_ORDER,PO-002190,PO_CREATED,Purchase order PO-002190 created in ERP
EVT-0002191,2026-08-20 00:00:00,PURCHASE_ORDER,PO-002191,PO_CREATED,Purchase order PO-002191 created in ERP
EVT-0002192,2026-02-21 00:00:00,PURCHASE_ORDER,PO-002192,PO_CREATED,Purchase order PO-002192 created in ERP
EVT-0002193,2026-06-28 00:00:00,PURCHASE_ORDER,PO-002193,PO_CREATED,Purchase order PO-002193 created in ERP
EVT-0002194,2026-01-23 00:00:00,PURCHASE_ORDER,PO-002194,PO_CREATED,Purchase order PO-002194 created in ERP
EVT-0002195,2026-06-03 00:00:00,PURCHASE_ORDER,PO-002195,PO_CREATED,Purchase order PO-002195 created in ERP
EVT-0002196,2026-04-21 00:00:00,PURCHASE_ORDER,PO-002196,PO_CREATED,Purchase order PO-002196 created in ERP
EVT-0002197,2026-04-03 00:00:00,PURCHASE_ORDER,PO-002197,PO_CREATED,Purchase order PO-002197 created in ERP
EVT-0002198,2026-04-25 00:00:00,PURCHASE_ORDER,PO-002198,PO_CREATED,Purchase order PO-002198 created in ERP
EVT-0002199,2026-03-01 00:00:00,PURCHASE_ORDER,PO-002199,PO_CREATED,Purchase order PO-002199 created in ERP
EVT-0002200,2026-03-04 00:00:00,PURCHASE_ORDER,PO-002200,PO_CREATED,Purchase order PO-002200 created in ERP
EVT-0002201,2026-01-17 00:00:00,PURCHASE_ORDER,PO-002201,PO_CREATED,Purchase order PO-002201 created in ERP
EVT-0002202,2026-04-04 00:00:00,PURCHASE_ORDER,PO-002202,PO_CREATED,Purchase order PO-002202 created in ERP
EVT-0002203,2026-08-08 00:00:00,PURCHASE_ORDER,PO-002203,PO_CREATED,Purchase order PO-002203 created in ERP
EVT-0002204,2026-05-26 00:00:00,PURCHASE_ORDER,PO-002204,PO_CREATED,Purchase order PO-002204 created in ERP
EVT-0002205,2026-06-28 00:00:00,PURCHASE_ORDER,PO-002205,PO_CREATED,Purchase order PO-002205 created in ERP
EVT-0002206,2026-08-11 00:00:00,PURCHASE_ORDER,PO-002206,PO_CREATED,Purchase order PO-002206 created in ERP
EVT-0002207,2026-04-23 00:00:00,PURCHASE_ORDER,PO-002207,PO_CREATED,Purchase order PO-002207 created in ERP
EVT-0002208,2026-04-28 00:00:00,PURCHASE_ORDER,PO-002208,PO_CREATED,Purchase order PO-002208 created in ERP
EVT-0002209,2026-06-20 00:00:00,PURCHASE_ORDER,PO-002209,PO_CREATED,Purchase order PO-002209 created in ERP
EVT-0002210,2026-04-14 00:00:00,PURCHASE_ORDER,PO-002210,PO_CREATED,Purchase order PO-002210 created in ERP
EVT-0002211,2026-04-12 00:00:00,PURCHASE_ORDER,PO-002211,PO_CREATED,Purchase order PO-002211 created in ERP
EVT-0002212,2026-04-03 00:00:00,PURCHASE_ORDER,PO-002212,PO_CREATED,Purchase order PO-002212 created in ERP
EVT-0002213,2026-02-12 00:00:00,PURCHASE_ORDER,PO-002213,PO_CREATED,Purchase order PO-002213 created in ERP
EVT-0002214,2026-08-19 00:00:00,PURCHASE_ORDER,PO-002214,PO_CREATED,Purchase order PO-002214 created in ERP
EVT-0002215,2026-04-03 00:00:00,PURCHASE_ORDER,PO-002215,PO_CREATED,Purchase order PO-002215 created in ERP
EVT-0002216,2026-07-24 00:00:00,PURCHASE_ORDER,PO-002216,PO_CREATED,Purchase order PO-002216 created in ERP
EVT-0002217,2026-08-29 00:00:00,PURCHASE_ORDER,PO-002217,PO_CREATED,Purchase order PO-002217 created in ERP
EVT-0002218,2026-04-18 00:00:00,PURCHASE_ORDER,PO-002218,PO_CREATED,Purchase order PO-002218 created in ERP
EVT-0002219,2026-08-22 00:00:00,PURCHASE_ORDER,PO-002219,PO_CREATED,Purchase order PO-002219 created in ERP
EVT-0002220,2026-04-23 00:00:00,PURCHASE_ORDER,PO-002220,PO_CREATED,Purchase order PO-002220 created in ERP
EVT-0002221,2026-01-21 00:00:00,PURCHASE_ORDER,PO-002221,PO_CREATED,Purchase order PO-002221 created in ERP
EVT-0002222,2026-03-09 00:00:00,PURCHASE_ORDER,PO-002222,PO_CREATED,Purchase order PO-002222 created in ERP
EVT-0002223,2026-06-15 00:00:00,PURCHASE_ORDER,PO-002223,PO_CREATED,Purchase order PO-002223 created in ERP
EVT-0002224,2026-02-13 00:00:00,PURCHASE_ORDER,PO-002224,PO_CREATED,Purchase order PO-002224 created in ERP
EVT-0002225,2026-05-28 00:00:00,PURCHASE_ORDER,PO-002225,PO_CREATED,Purchase order PO-002225 created in ERP
EVT-0002226,2026-07-26 00:00:00,PURCHASE_ORDER,PO-002226,PO_CREATED,Purchase order PO-002226 created in ERP
EVT-0002227,2026-02-24 00:00:00,PURCHASE_ORDER,PO-002227,PO_CREATED,Purchase order PO-002227 created in ERP
EVT-0002228,2026-08-07 00:00:00,PURCHASE_ORDER,PO-002228,PO_CREATED,Purchase order PO-002228 created in ERP
EVT-0002229,2026-04-06 00:00:00,PURCHASE_ORDER,PO-002229,PO_CREATED,Purchase order PO-002229 created in ERP
EVT-0002230,2026-05-24 00:00:00,PURCHASE_ORDER,PO-002230,PO_CREATED,Purchase order PO-002230 created in ERP
EVT-0002231,2026-01-22 00:00:00,PURCHASE_ORDER,PO-002231,PO_CREATED,Purchase order PO-002231 created in ERP
EVT-0002232,2026-02-23 00:00:00,PURCHASE_ORDER,PO-002232,PO_CREATED,Purchase order PO-002232 created in ERP
EVT-0002233,2026-05-01 00:00:00,PURCHASE_ORDER,PO-002233,PO_CREATED,Purchase order PO-002233 created in ERP
EVT-0002234,2026-01-06 00:00:00,PURCHASE_ORDER,PO-002234,PO_CREATED,Purchase order PO-002234 created in ERP
EVT-0002235,2026-05-14 00:00:00,PURCHASE_ORDER,PO-002235,PO_CREATED,Purchase order PO-002235 created in ERP
EVT-0002236,2026-08-01 00:00:00,PURCHASE_ORDER,PO-002236,PO_CREATED,Purchase order PO-002236 created in ERP
EVT-0002237,2026-03-05 00:00:00,PURCHASE_ORDER,PO-002237,PO_CREATED,Purchase order PO-002237 created in ERP
EVT-0002238,2026-01-23 00:00:00,PURCHASE_ORDER,PO-002238,PO_CREATED,Purchase order PO-002238 created in ERP
EVT-0002239,2026-04-27 00:00:00,PURCHASE_ORDER,PO-002239,PO_CREATED,Purchase order PO-002239 created in ERP
EVT-0002240,2026-07-17 00:00:00,PURCHASE_ORDER,PO-002240,PO_CREATED,Purchase order PO-002240 created in ERP
EVT-0002241,2026-04-06 00:00:00,PURCHASE_ORDER,PO-002241,PO_CREATED,Purchase order PO-002241 created in ERP
EVT-0002242,2026-07-11 00:00:00,PURCHASE_ORDER,PO-002242,PO_CREATED,Purchase order PO-002242 created in ERP
EVT-0002243,2026-01-04 00:00:00,PURCHASE_ORDER,PO-002243,PO_CREATED,Purchase order PO-002243 created in ERP
EVT-0002244,2026-02-10 00:00:00,PURCHASE_ORDER,PO-002244,PO_CREATED,Purchase order PO-002244 created in ERP
EVT-0002245,2026-08-24 00:00:00,PURCHASE_ORDER,PO-002245,PO_CREATED,Purchase order PO-002245 created in ERP
EVT-0002246,2026-04-29 00:00:00,PURCHASE_ORDER,PO-002246,PO_CREATED,Purchase order PO-002246 created in ERP
EVT-0002247,2026-07-11 00:00:00,PURCHASE_ORDER,PO-002247,PO_CREATED,Purchase order PO-002247 created in ERP
EVT-0002248,2026-08-13 00:00:00,PURCHASE_ORDER,PO-002248,PO_CREATED,Purchase order PO-002248 created in ERP
EVT-0002249,2026-04-19 00:00:00,PURCHASE_ORDER,PO-002249,PO_CREATED,Purchase order PO-002249 created in ERP
EVT-0002250,2026-04-29 00:00:00,PURCHASE_ORDER,PO-002250,PO_CREATED,Purchase order PO-002250 created in ERP
EVT-0002251,2026-08-04 00:00:00,PURCHASE_ORDER,PO-002251,PO_CREATED,Purchase order PO-002251 created in ERP
EVT-0002252,2026-05-14 00:00:00,PURCHASE_ORDER,PO-002252,PO_CREATED,Purchase order PO-002252 created in ERP
EVT-0002253,2026-04-10 00:00:00,PURCHASE_ORDER,PO-002253,PO_CREATED,Purchase order PO-002253 created in ERP
EVT-0002254,2026-08-27 00:00:00,PURCHASE_ORDER,PO-002254,PO_CREATED,Purchase order PO-002254 created in ERP
EVT-0002255,2026-05-27 00:00:00,PURCHASE_ORDER,PO-002255,PO_CREATED,Purchase order PO-002255 created in ERP
EVT-0002256,2026-02-04 00:00:00,PURCHASE_ORDER,PO-002256,PO_CREATED,Purchase order PO-002256 created in ERP
EVT-0002257,2026-05-27 00:00:00,PURCHASE_ORDER,PO-002257,PO_CREATED,Purchase order PO-002257 created in ERP
EVT-0002258,2026-01-04 00:00:00,PURCHASE_ORDER,PO-002258,PO_CREATED,Purchase order PO-002258 created in ERP
EVT-0002259,2026-01-05 00:00:00,PURCHASE_ORDER,PO-002259,PO_CREATED,Purchase order PO-002259 created in ERP
EVT-0002260,2026-01-04 00:00:00,PURCHASE_ORDER,PO-002260,PO_CREATED,Purchase order PO-002260 created in ERP
EVT-0002261,2026-06-13 00:00:00,PURCHASE_ORDER,PO-002261,PO_CREATED,Purchase order PO-002261 created in ERP
EVT-0002262,2026-01-08 00:00:00,PURCHASE_ORDER,PO-002262,PO_CREATED,Purchase order PO-002262 created in ERP
EVT-0002263,2026-08-01 00:00:00,PURCHASE_ORDER,PO-002263,PO_CREATED,Purchase order PO-002263 created in ERP
EVT-0002264,2026-04-27 00:00:00,PURCHASE_ORDER,PO-002264,PO_CREATED,Purchase order PO-002264 created in ERP
EVT-0002265,2026-04-24 00:00:00,PURCHASE_ORDER,PO-002265,PO_CREATED,Purchase order PO-002265 created in ERP
EVT-0002266,2026-08-03 00:00:00,PURCHASE_ORDER,PO-002266,PO_CREATED,Purchase order PO-002266 created in ERP
EVT-0002267,2026-05-25 00:00:00,PURCHASE_ORDER,PO-002267,PO_CREATED,Purchase order PO-002267 created in ERP
EVT-0002268,2026-07-01 00:00:00,PURCHASE_ORDER,PO-002268,PO_CREATED,Purchase order PO-002268 created in ERP
EVT-0002269,2026-08-25 00:00:00,PURCHASE_ORDER,PO-002269,PO_CREATED,Purchase order PO-002269 created in ERP
EVT-0002270,2026-06-21 00:00:00,PURCHASE_ORDER,PO-002270,PO_CREATED,Purchase order PO-002270 created in ERP
EVT-0002271,2026-02-11 00:00:00,PURCHASE_ORDER,PO-002271,PO_CREATED,Purchase order PO-002271 created in ERP
EVT-0002272,2026-05-31 00:00:00,PURCHASE_ORDER,PO-002272,PO_CREATED,Purchase order PO-002272 created in ERP
EVT-0002273,2026-01-20 00:00:00,PURCHASE_ORDER,PO-002273,PO_CREATED,Purchase order PO-002273 created in ERP
EVT-0002274,2026-03-26 00:00:00,PURCHASE_ORDER,PO-002274,PO_CREATED,Purchase order PO-002274 created in ERP
EVT-0002275,2026-05-25 00:00:00,PURCHASE_ORDER,PO-002275,PO_CREATED,Purchase order PO-002275 created in ERP
EVT-0002276,2026-03-07 00:00:00,PURCHASE_ORDER,PO-002276,PO_CREATED,Purchase order PO-002276 created in ERP
EVT-0002277,2026-05-08 00:00:00,PURCHASE_ORDER,PO-002277,PO_CREATED,Purchase order PO-002277 created in ERP
EVT-0002278,2026-08-20 00:00:00,PURCHASE_ORDER,PO-002278,PO_CREATED,Purchase order PO-002278 created in ERP
EVT-0002279,2026-06-09 00:00:00,PURCHASE_ORDER,PO-002279,PO_CREATED,Purchase order PO-002279 created in ERP
EVT-0002280,2026-08-01 00:00:00,PURCHASE_ORDER,PO-002280,PO_CREATED,Purchase order PO-002280 created in ERP
EVT-0002281,2026-05-21 00:00:00,PURCHASE_ORDER,PO-002281,PO_CREATED,Purchase order PO-002281 created in ERP
EVT-0002282,2026-07-12 00:00:00,PURCHASE_ORDER,PO-002282,PO_CREATED,Purchase order PO-002282 created in ERP
EVT-0002283,2026-07-31 00:00:00,PURCHASE_ORDER,PO-002283,PO_CREATED,Purchase order PO-002283 created in ERP
EVT-0002284,2026-03-23 00:00:00,PURCHASE_ORDER,PO-002284,PO_CREATED,Purchase order PO-002284 created in ERP
EVT-0002285,2026-01-04 00:00:00,PURCHASE_ORDER,PO-002285,PO_CREATED,Purchase order PO-002285 created in ERP
EVT-0002286,2026-03-22 00:00:00,PURCHASE_ORDER,PO-002286,PO_CREATED,Purchase order PO-002286 created in ERP
EVT-0002287,2026-07-01 00:00:00,PURCHASE_ORDER,PO-002287,PO_CREATED,Purchase order PO-002287 created in ERP
EVT-0002288,2026-07-21 00:00:00,PURCHASE_ORDER,PO-002288,PO_CREATED,Purchase order PO-002288 created in ERP
EVT-0002289,2026-06-16 00:00:00,PURCHASE_ORDER,PO-002289,PO_CREATED,Purchase order PO-002289 created in ERP
EVT-0002290,2026-03-08 00:00:00,PURCHASE_ORDER,PO-002290,PO_CREATED,Purchase order PO-002290 created in ERP
EVT-0002291,2026-08-07 00:00:00,PURCHASE_ORDER,PO-002291,PO_CREATED,Purchase order PO-002291 created in ERP
EVT-0002292,2026-07-04 00:00:00,PURCHASE_ORDER,PO-002292,PO_CREATED,Purchase order PO-002292 created in ERP
EVT-0002293,2026-07-05 00:00:00,PURCHASE_ORDER,PO-002293,PO_CREATED,Purchase order PO-002293 created in ERP
EVT-0002294,2026-02-27 00:00:00,PURCHASE_ORDER,PO-002294,PO_CREATED,Purchase order PO-002294 created in ERP
EVT-0002295,2026-01-22 00:00:00,PURCHASE_ORDER,PO-002295,PO_CREATED,Purchase order PO-002295 created in ERP
EVT-0002296,2026-05-10 00:00:00,PURCHASE_ORDER,PO-002296,PO_CREATED,Purchase order PO-002296 created in ERP
EVT-0002297,2026-06-17 00:00:00,PURCHASE_ORDER,PO-002297,PO_CREATED,Purchase order PO-002297 created in ERP
EVT-0002298,2026-03-18 00:00:00,PURCHASE_ORDER,PO-002298,PO_CREATED,Purchase order PO-002298 created in ERP
EVT-0002299,2026-04-12 00:00:00,PURCHASE_ORDER,PO-002299,PO_CREATED,Purchase order PO-002299 created in ERP
EVT-0002300,2026-05-12 00:00:00,PURCHASE_ORDER,PO-002300,PO_CREATED,Purchase order PO-002300 created in ERP
EVT-0002301,2026-08-03 00:00:00,PURCHASE_ORDER,PO-002301,PO_CREATED,Purchase order PO-002301 created in ERP
EVT-0002302,2026-01-10 00:00:00,PURCHASE_ORDER,PO-002302,PO_CREATED,Purchase order PO-002302 created in ERP
EVT-0002303,2026-06-01 00:00:00,PURCHASE_ORDER,PO-002303,PO_CREATED,Purchase order PO-002303 created in ERP
EVT-0002304,2026-08-21 00:00:00,PURCHASE_ORDER,PO-002304,PO_CREATED,Purchase order PO-002304 created in ERP
EVT-0002305,2026-03-30 00:00:00,PURCHASE_ORDER,PO-002305,PO_CREATED,Purchase order PO-002305 created in ERP
EVT-0002306,2026-07-13 00:00:00,PURCHASE_ORDER,PO-002306,PO_CREATED,Purchase order PO-002306 created in ERP
EVT-0002307,2026-04-22 00:00:00,PURCHASE_ORDER,PO-002307,PO_CREATED,Purchase order PO-002307 created in ERP
EVT-0002308,2026-03-16 00:00:00,PURCHASE_ORDER,PO-002308,PO_CREATED,Purchase order PO-002308 created in ERP
EVT-0002309,2026-02-05 00:00:00,PURCHASE_ORDER,PO-002309,PO_CREATED,Purchase order PO-002309 created in ERP
EVT-0002310,2026-03-03 00:00:00,PURCHASE_ORDER,PO-002310,PO_CREATED,Purchase order PO-002310 created in ERP
EVT-0002311,2026-04-01 00:00:00,PURCHASE_ORDER,PO-002311,PO_CREATED,Purchase order PO-002311 created in ERP
EVT-0002312,2026-03-15 00:00:00,PURCHASE_ORDER,PO-002312,PO_CREATED,Purchase order PO-002312 created in ERP
EVT-0002313,2026-06-19 00:00:00,PURCHASE_ORDER,PO-002313,PO_CREATED,Purchase order PO-002313 created in ERP
EVT-0002314,2026-05-26 00:00:00,PURCHASE_ORDER,PO-002314,PO_CREATED,Purchase order PO-002314 created in ERP
EVT-0002315,2026-06-03 00:00:00,PURCHASE_ORDER,PO-002315,PO_CREATED,Purchase order PO-002315 created in ERP
