ORDER_ID,PO_ID,CUSTOMER_ID,ORDER_DATE,ORDER_AMOUNT,STATUS
ORD-002788-2,PO-002788,CUST-01701,2026-01-15,48120.84,OPEN
ORD-002788-3,PO-002788,CUST-00853,2026-01-22,36090.63,OPEN
ORD-002788-4,PO-002788,CUST-00303,2026-01-18,48120.84,OPEN
ORD-002789-1,PO-002789,CUST-00618,2026-06-03,40267.17,OPEN
ORD-002790-1,PO-002790,CUST-00536,2026-03-11,25465.61,OPEN
ORD-002790-2,PO-002790,CUST-02079,2026-03-20,25465.61,OPEN
ORD-002790-3,PO-002790,CUST-02196,2026-03-14,33954.14,OPEN
ORD-002791-1,PO-002791,CUST-01928,2026-06-17,44200.58,OPEN
ORD-002791-2,PO-002791,CUST-01309,2026-06-16,132601.74,OPEN
ORD-002792-1,PO-002792,CUST-00018,2026-01-15,114694.58,OPEN
ORD-002793-1,PO-002793,CUST-02075,2026-05-06,54886.69,OPEN
ORD-002793-2,PO-002793,CUST-02304,2026-05-07,13721.67,OPEN
ORD-002794-1,PO-002794,CUST-02417,2026-04-12,47509.46,OPEN
ORD-002794-2,PO-002794,CUST-02280,2026-04-12,71264.19,OPEN
ORD-002795-1,PO-002795,CUST-01473,2026-03-18,26572.1,OPEN
ORD-002796-1,PO-002796,CUST-00004,2026-08-27,19732.88,OPEN
ORD-002796-2,PO-002796,CUST-01032,2026-08-21,26310.51,OPEN
ORD-002797-1,PO-002797,CUST-01422,2026-05-03,30298.02,OPEN
ORD-002797-2,PO-002797,CUST-01630,2026-05-06,121192.08,OPEN
ORD-002797-3,PO-002797,CUST-00546,2026-05-03,30298.02,OPEN
ORD-002798-1,PO-002798,CUST-00980,2026-02-16,1699.64,OPEN
ORD-002799-1,PO-002799,CUST-01564,2026-08-12,3029.09,OPEN
ORD-002799-2,PO-002799,CUST-00373,2026-08-20,6058.19,OPEN
ORD-002799-3,PO-002799,CUST-02243,2026-08-11,3029.09,OPEN
ORD-002799-4,PO-002799,CUST-00886,2026-08-13,3029.09,OPEN
ORD-002800-1,PO-002800,CUST-00559,2026-03-16,265.28,OPEN
ORD-002800-2,PO-002800,CUST-00700,2026-03-20,397.92,OPEN
ORD-002800-3,PO-002800,CUST-00948,2026-03-11,397.92,OPEN
ORD-002801-1,PO-002801,CUST-02231,2026-01-11,2285.39,OPEN
ORD-002801-2,PO-002801,CUST-01364,2026-01-08,2285.39,OPEN
ORD-002802-1,PO-002802,CUST-02475,2026-05-29,7417.23,OPEN
ORD-002802-2,PO-002802,CUST-01683,2026-05-27,3708.62,OPEN
ORD-002802-3,PO-002802,CUST-01671,2026-05-30,4944.82,OPEN
ORD-002803-1,PO-002803,CUST-00883,2026-03-24,2957.56,OPEN
ORD-002803-2,PO-002803,CUST-02261,2026-03-19,8872.68,OPEN
ORD-002803-3,PO-002803,CUST-00163,2026-03-25,2218.17,OPEN
ORD-002803-4,PO-002803,CUST-00973,2026-03-21,4436.34,OPEN
ORD-002804-1,PO-002804,CUST-01727,2026-02-25,68264.81,OPEN
ORD-002804-2,PO-002804,CUST-00767,2026-02-21,34132.4,OPEN
ORD-002804-3,PO-002804,CUST-02451,2026-02-22,45509.87,OPEN
ORD-002804-4,PO-002804,CUST-01846,2026-02-27,34132.4,OPEN
ORD-002805-1,PO-002805,CUST-01771,2026-06-27,15152.79,OPEN
ORD-002805-2,PO-002805,CUST-00763,2026-06-28,22729.19,OPEN
ORD-002806-1,PO-002806,CUST-00724,2026-02-28,26181.85,OPEN
ORD-002806-2,PO-002806,CUST-02464,2026-02-23,26181.85,OPEN
ORD-002807-1,PO-002807,CUST-01139,2026-07-04,4597.27,OPEN
ORD-002808-1,PO-002808,CUST-01589,2026-04-01,46234.69,OPEN
ORD-002808-2,PO-002808,CUST-02357,2026-04-05,69352.04,OPEN
ORD-002809-1,PO-002809,CUST-01141,2026-01-12,10572.88,OPEN
ORD-002809-2,PO-002809,CUST-02265,2026-01-12,14097.17,OPEN
ORD-002810-1,PO-002810,CUST-01395,2026-05-20,96767.92,OPEN
ORD-002811-1,PO-002811,CUST-01415,2026-03-29,42214.11,OPEN
ORD-002811-2,PO-002811,CUST-00783,2026-04-01,42214.11,OPEN
ORD-002811-3,PO-002811,CUST-02292,2026-04-05,84428.23,OPEN
ORD-002812-1,PO-002812,CUST-01168,2026-06-10,30525.36,OPEN
ORD-002812-2,PO-002812,CUST-01102,2026-06-06,122101.44,OPEN
ORD-002812-3,PO-002812,CUST-01488,2026-06-09,30525.36,OPEN
ORD-002813-1,PO-002813,CUST-00708,2026-06-06,20888.6,OPEN
ORD-002813-2,PO-002813,CUST-01083,2026-06-06,6962.87,OPEN
ORD-002813-3,PO-002813,CUST-01508,2026-05-28,20888.6,OPEN
ORD-002813-4,PO-002813,CUST-00294,2026-05-29,6962.87,OPEN
ORD-002814-1,PO-002814,CUST-00203,2026-05-05,21140.56,OPEN
ORD-002815-1,PO-002815,CUST-00699,2026-03-25,24279.66,OPEN
ORD-002815-2,PO-002815,CUST-00097,2026-03-22,36419.49,OPEN
ORD-002816-1,PO-002816,CUST-00241,2026-02-08,48919.48,OPEN
ORD-002816-2,PO-002816,CUST-01415,2026-02-12,146758.45,OPEN
ORD-002816-3,PO-002816,CUST-00177,2026-02-08,146758.45,OPEN
ORD-002817-1,PO-002817,CUST-00987,2026-08-13,46804.68,OPEN
ORD-002818-1,PO-002818,CUST-01154,2026-02-15,37178.46,OPEN
ORD-002818-2,PO-002818,CUST-01782,2026-02-18,148713.83,OPEN
ORD-002818-3,PO-002818,CUST-00669,2026-02-15,49571.28,OPEN
ORD-002818-4,PO-002818,CUST-00152,2026-02-21,74356.91,OPEN
ORD-002819-1,PO-002819,CUST-01206,2026-07-09,3224.54,OPEN
ORD-002820-1,PO-002820,CUST-02086,2026-04-07,59063.46,OPEN
ORD-002820-2,PO-002820,CUST-00105,2026-04-15,59063.46,OPEN
ORD-002821-1,PO-002821,CUST-00293,2026-08-02,4334.7,OPEN
ORD-002821-2,PO-002821,CUST-00127,2026-08-09,4334.7,OPEN
ORD-002821-3,PO-002821,CUST-00067,2026-08-09,4334.7,OPEN
ORD-002821-4,PO-002821,CUST-01086,2026-08-04,8669.41,OPEN
ORD-002822-1,PO-002822,CUST-01426,2026-04-29,6495.08,OPEN
ORD-002822-2,PO-002822,CUST-01493,2026-05-01,6495.08,OPEN
ORD-002823-1,PO-002823,CUST-01823,2026-05-21,11954.09,OPEN
ORD-002823-2,PO-002823,CUST-01085,2026-05-25,47816.36,OPEN
ORD-002823-3,PO-002823,CUST-01361,2026-05-26,47816.36,OPEN
ORD-002823-4,PO-002823,CUST-00494,2026-05-30,15938.79,OPEN
ORD-002824-1,PO-002824,CUST-02212,2026-05-07,4118.35,OPEN
ORD-002825-1,PO-002825,CUST-01049,2026-02-08,18063.53,OPEN
ORD-002825-2,PO-002825,CUST-01079,2026-02-10,9031.76,OPEN
ORD-002826-1,PO-002826,CUST-02044,2026-06-25,42874.2,OPEN
ORD-002827-1,PO-002827,CUST-00305,2026-02-04,31869.77,OPEN
ORD-002827-2,PO-002827,CUST-00595,2026-02-01,31869.77,OPEN
ORD-002827-3,PO-002827,CUST-01315,2026-02-09,42493.03,OPEN
ORD-002827-4,PO-002827,CUST-02248,2026-02-05,127479.08,OPEN
ORD-002828-1,PO-002828,CUST-01670,2026-07-12,45825.8,OPEN
ORD-002828-2,PO-002828,CUST-02386,2026-07-19,91651.6,OPEN
ORD-002828-3,PO-002828,CUST-00305,2026-07-18,45825.8,OPEN
ORD-002829-1,PO-002829,CUST-00454,2026-07-19,2327.2,OPEN
ORD-002830-1,PO-002830,CUST-01374,2026-08-09,118971.86,OPEN
ORD-002830-2,PO-002830,CUST-01458,2026-08-09,59485.93,OPEN
ORD-002830-3,PO-002830,CUST-00181,2026-08-09,39657.29,OPEN
ORD-002830-4,PO-002830,CUST-00712,2026-08-11,39657.29,OPEN
ORD-002831-1,PO-002831,CUST-00341,2026-06-14,89485.01,OPEN
ORD-002831-2,PO-002831,CUST-02317,2026-06-11,44742.5,OPEN
ORD-002831-3,PO-002831,CUST-01111,2026-06-17,44742.5,OPEN
ORD-002831-4,PO-002831,CUST-01929,2026-06-16,22371.25,OPEN
ORD-002832-1,PO-002832,CUST-00013,2026-06-19,14529.84,OPEN
ORD-002833-1,PO-002833,CUST-00783,2026-05-10,45823.54,OPEN
ORD-002833-2,PO-002833,CUST-02361,2026-05-14,22911.77,OPEN
ORD-002833-3,PO-002833,CUST-01020,2026-05-17,45823.54,OPEN
ORD-002834-1,PO-002834,CUST-00480,2026-06-16,8338.12,OPEN
ORD-002834-2,PO-002834,CUST-00238,2026-06-20,6253.59,OPEN
ORD-002834-3,PO-002834,CUST-00453,2026-06-20,6253.59,OPEN
ORD-002834-4,PO-002834,CUST-00007,2026-06-22,8338.12,OPEN
ORD-002835-1,PO-002835,CUST-01688,2026-07-17,42706.97,OPEN
ORD-002835-2,PO-002835,CUST-00847,2026-07-16,42706.97,OPEN
ORD-002835-3,PO-002835,CUST-00181,2026-07-19,28471.31,OPEN
ORD-002835-4,PO-002835,CUST-01754,2026-07-16,21353.49,OPEN
ORD-002836-1,PO-002836,CUST-02247,2026-05-15,97015.93,OPEN
ORD-002836-2,PO-002836,CUST-01478,2026-05-21,48507.96,OPEN
ORD-002836-3,PO-002836,CUST-01440,2026-05-23,97015.93,OPEN
ORD-002837-1,PO-002837,CUST-00866,2026-03-23,40032.59,OPEN
ORD-002838-1,PO-002838,CUST-00378,2026-04-13,605.33,OPEN
ORD-002839-1,PO-002839,CUST-02138,2026-07-15,33697.3,OPEN
ORD-002839-2,PO-002839,CUST-00549,2026-07-09,67394.6,OPEN
ORD-002840-1,PO-002840,CUST-01798,2026-06-01,31277.95,OPEN
ORD-002841-1,PO-002841,CUST-00431,2026-03-23,14323.57,OPEN
ORD-002841-2,PO-002841,CUST-00727,2026-03-18,14323.57,OPEN
ORD-002841-3,PO-002841,CUST-02290,2026-03-13,14323.57,OPEN
ORD-002842-1,PO-002842,CUST-01811,2026-06-03,2325.93,OPEN
ORD-002842-2,PO-002842,CUST-00834,2026-06-06,3101.25,OPEN
ORD-002842-3,PO-002842,CUST-01060,2026-06-04,4651.87,OPEN
ORD-002842-4,PO-002842,CUST-02452,2026-06-03,4651.87,OPEN
ORD-002843-1,PO-002843,CUST-02211,2026-02-16,2244.95,OPEN
ORD-002844-1,PO-002844,CUST-00397,2026-03-08,31761.63,OPEN
ORD-002844-2,PO-002844,CUST-02363,2026-03-14,95284.89,OPEN
ORD-002845-1,PO-002845,CUST-02043,2026-02-08,133050.38,OPEN
ORD-002846-1,PO-002846,CUST-01633,2026-08-27,30027.97,OPEN
ORD-002846-2,PO-002846,CUST-00513,2026-08-24,45041.96,OPEN
ORD-002847-1,PO-002847,CUST-00694,2026-02-07,65013.35,OPEN
ORD-002847-2,PO-002847,CUST-02144,2026-02-03,32506.67,OPEN
ORD-002847-3,PO-002847,CUST-01357,2026-02-09,21671.12,OPEN
ORD-002848-1,PO-002848,CUST-01025,2026-07-09,19948.75,OPEN
ORD-002848-2,PO-002848,CUST-02397,2026-07-04,39897.5,OPEN
ORD-002848-3,PO-002848,CUST-02485,2026-07-06,39897.5,OPEN
ORD-002848-4,PO-002848,CUST-00956,2026-07-01,39897.5,OPEN
ORD-002849-1,PO-002849,CUST-00920,2026-04-20,6548.33,OPEN
ORD-002849-2,PO-002849,CUST-00152,2026-04-19,3274.16,OPEN
ORD-002849-3,PO-002849,CUST-01796,2026-04-24,4365.55,OPEN
ORD-002850-1,PO-002850,CUST-01045,2026-06-05,23120.53,OPEN
ORD-002850-2,PO-002850,CUST-00650,2026-06-04,46241.06,OPEN
ORD-002851-1,PO-002851,CUST-01637,2026-05-21,46852.21,OPEN
ORD-002851-2,PO-002851,CUST-00654,2026-05-23,140556.63,OPEN
ORD-002852-1,PO-002852,CUST-01549,2026-07-09,1177.13,OPEN
ORD-002853-1,PO-002853,CUST-01477,2026-05-14,25453.05,OPEN
ORD-002853-2,PO-002853,CUST-02281,2026-05-18,50906.1,OPEN
ORD-002854-1,PO-002854,CUST-02353,2026-06-10,49512.47,OPEN
ORD-002854-2,PO-002854,CUST-01040,2026-06-13,49512.47,OPEN
ORD-002854-3,PO-002854,CUST-02143,2026-06-19,99024.95,OPEN
ORD-002855-1,PO-002855,CUST-02277,2026-01-15,10524.08,OPEN
ORD-002855-2,PO-002855,CUST-00825,2026-01-13,7016.06,OPEN
ORD-002855-3,PO-002855,CUST-02462,2026-01-12,5262.04,OPEN
ORD-002856-1,PO-002856,CUST-01471,2026-06-30,79265.27,OPEN
ORD-002856-2,PO-002856,CUST-00978,2026-07-10,39632.64,OPEN
ORD-002856-3,PO-002856,CUST-02483,2026-07-01,39632.64,OPEN
ORD-002856-4,PO-002856,CUST-01422,2026-07-09,26421.76,OPEN
ORD-002857-1,PO-002857,CUST-01260,2026-03-03,29230.39,OPEN
ORD-002857-2,PO-002857,CUST-01264,2026-02-21,29230.39,OPEN
ORD-002857-3,PO-002857,CUST-00820,2026-02-23,116921.57,OPEN
ORD-002858-1,PO-002858,CUST-01832,2026-06-24,26698.19,OPEN
ORD-002858-2,PO-002858,CUST-00142,2026-06-21,106792.78,OPEN
ORD-002858-3,PO-002858,CUST-01572,2026-06-21,26698.19,OPEN
ORD-002858-4,PO-002858,CUST-01608,2026-06-26,53396.39,OPEN
ORD-002859-1,PO-002859,CUST-01460,2026-01-22,40733.96,OPEN
ORD-002859-2,PO-002859,CUST-01295,2026-01-21,20366.98,OPEN
ORD-002859-3,PO-002859,CUST-02083,2026-01-19,13577.99,OPEN
ORD-002859-4,PO-002859,CUST-01707,2026-01-22,20366.98,OPEN
ORD-002860-1,PO-002860,CUST-00832,2026-05-01,19840.1,OPEN
ORD-002860-2,PO-002860,CUST-01602,2026-04-25,26453.47,OPEN
ORD-002860-3,PO-002860,CUST-00353,2026-05-01,26453.47,OPEN
ORD-002861-1,PO-002861,CUST-02093,2026-08-23,27247.97,OPEN
ORD-002861-2,PO-002861,CUST-00518,2026-08-27,27247.97,OPEN
ORD-002862-1,PO-002862,CUST-00920,2026-05-03,36020.93,OPEN
ORD-002862-2,PO-002862,CUST-01412,2026-05-04,24013.96,OPEN
ORD-002862-3,PO-002862,CUST-00027,2026-05-10,24013.96,OPEN
ORD-002863-1,PO-002863,CUST-01542,2026-04-20,61429.14,OPEN
ORD-002863-2,PO-002863,CUST-01861,2026-04-24,61429.14,OPEN
ORD-002863-3,PO-002863,CUST-00057,2026-04-23,40952.76,OPEN
ORD-002864-1,PO-002864,CUST-01223,2026-06-07,16904.17,OPEN
ORD-002864-2,PO-002864,CUST-02370,2026-06-06,67616.68,OPEN
ORD-002864-3,PO-002864,CUST-01053,2026-06-04,22538.89,OPEN
ORD-002865-1,PO-002865,CUST-01578,2026-04-03,18974.23,OPEN
ORD-002866-1,PO-002866,CUST-00258,2026-01-18,10311.92,OPEN
ORD-002866-2,PO-002866,CUST-01092,2026-01-19,13749.22,OPEN
ORD-002866-3,PO-002866,CUST-00984,2026-01-18,10311.92,OPEN
ORD-002867-1,PO-002867,CUST-02194,2026-08-14,42387.98,OPEN
ORD-002868-1,PO-002868,CUST-01045,2026-05-18,39505.55,OPEN
ORD-002868-2,PO-002868,CUST-01259,2026-05-19,39505.55,OPEN
ORD-002868-3,PO-002868,CUST-01438,2026-05-13,79011.1,OPEN
ORD-002868-4,PO-002868,CUST-01968,2026-05-19,39505.55,OPEN
ORD-002869-1,PO-002869,CUST-00867,2026-02-02,31478.76,OPEN
ORD-002869-2,PO-002869,CUST-02161,2026-02-02,62957.51,OPEN
ORD-002870-1,PO-002870,CUST-01630,2026-03-25,3497.85,OPEN
ORD-002871-1,PO-002871,CUST-00706,2026-04-26,6464.4,OPEN
ORD-002871-2,PO-002871,CUST-00738,2026-04-27,12928.8,OPEN
ORD-002871-3,PO-002871,CUST-00516,2026-04-28,12928.8,OPEN
ORD-002871-4,PO-002871,CUST-01803,2026-04-25,6464.4,OPEN
ORD-002872-1,PO-002872,CUST-01368,2026-08-11,33373.4,OPEN
ORD-002872-2,PO-002872,CUST-00788,2026-08-09,33373.4,OPEN
ORD-002872-3,PO-002872,CUST-00107,2026-08-13,66746.8,OPEN
ORD-002873-1,PO-002873,CUST-00527,2026-03-04,38902.85,OPEN
ORD-002873-2,PO-002873,CUST-01417,2026-02-28,116708.55,OPEN
ORD-002873-3,PO-002873,CUST-00272,2026-03-01,58354.28,OPEN
ORD-002874-1,PO-002874,CUST-01869,2026-01-22,16742.51,OPEN
ORD-002874-2,PO-002874,CUST-00480,2026-02-01,33485.02,OPEN
ORD-002874-3,PO-002874,CUST-01281,2026-01-28,22323.35,OPEN
ORD-002874-4,PO-002874,CUST-01640,2026-01-25,33485.02,OPEN
ORD-002875-1,PO-002875,CUST-00363,2026-01-06,64179.92,OPEN
ORD-002875-2,PO-002875,CUST-01229,2026-01-05,42786.61,OPEN
ORD-002876-1,PO-002876,CUST-02339,2026-07-25,42815.19,OPEN
ORD-002876-2,PO-002876,CUST-00391,2026-07-16,64222.78,OPEN
ORD-002876-3,PO-002876,CUST-01756,2026-07-16,42815.19,OPEN
ORD-002877-1,PO-002877,CUST-01520,2026-02-22,2215.45,OPEN
ORD-002877-2,PO-002877,CUST-02091,2026-02-23,1661.59,OPEN
ORD-002878-1,PO-002878,CUST-00125,2026-03-06,63193.83,OPEN
ORD-002878-2,PO-002878,CUST-01690,2026-03-05,31596.92,OPEN
ORD-002878-3,PO-002878,CUST-00112,2026-03-11,31596.92,OPEN
ORD-002879-1,PO-002879,CUST-00313,2026-08-20,74420.68,OPEN
ORD-002879-2,PO-002879,CUST-01831,2026-08-13,49613.79,OPEN
ORD-002880-1,PO-002880,CUST-02059,2026-01-13,32457.28,OPEN
ORD-002880-2,PO-002880,CUST-00567,2026-01-14,64914.56,OPEN
ORD-002881-1,PO-002881,CUST-00430,2026-07-14,89010.79,OPEN
ORD-002881-2,PO-002881,CUST-01432,2026-07-15,29670.26,OPEN
ORD-002882-1,PO-002882,CUST-00973,2026-04-30,84042.26,OPEN
ORD-002882-2,PO-002882,CUST-01339,2026-04-22,84042.26,OPEN
ORD-002882-3,PO-002882,CUST-00325,2026-04-28,84042.26,OPEN
ORD-002882-4,PO-002882,CUST-00866,2026-04-23,28014.09,OPEN
ORD-002883-1,PO-002883,CUST-01410,2026-05-08,39667.5,OPEN
ORD-002884-1,PO-002884,CUST-02439,2026-06-21,27750.43,OPEN
ORD-002885-1,PO-002885,CUST-01200,2026-08-07,37170.79,OPEN
ORD-002886-1,PO-002886,CUST-02221,2026-03-28,47720.79,OPEN
ORD-002887-1,PO-002887,CUST-00440,2026-01-13,135205.8,OPEN
ORD-002888-1,PO-002888,CUST-01491,2026-07-12,20914.93,OPEN
ORD-002888-2,PO-002888,CUST-02490,2026-07-19,20914.93,OPEN
ORD-002888-3,PO-002888,CUST-00013,2026-07-11,62744.8,OPEN
ORD-002889-1,PO-002889,CUST-00734,2026-04-11,14934.44,OPEN
ORD-002890-1,PO-002890,CUST-00177,2026-09-04,11646.38,OPEN
ORD-002890-2,PO-002890,CUST-01322,2026-08-30,15528.51,OPEN
ORD-002890-3,PO-002890,CUST-02336,2026-09-05,11646.38,OPEN
ORD-002891-1,PO-002891,CUST-02318,2026-01-10,126587.26,OPEN
ORD-002891-2,PO-002891,CUST-00007,2026-01-12,126587.26,OPEN
ORD-002891-3,PO-002891,CUST-01624,2026-01-19,126587.26,OPEN
ORD-002892-1,PO-002892,CUST-02066,2026-06-10,43390.96,OPEN
ORD-002892-2,PO-002892,CUST-00775,2026-06-09,43390.96,OPEN
ORD-002893-1,PO-002893,CUST-01983,2026-01-14,49831.46,OPEN
ORD-002893-2,PO-002893,CUST-00786,2026-01-18,149494.37,OPEN
ORD-002894-1,PO-002894,CUST-02261,2026-05-01,10439.82,OPEN
ORD-002894-2,PO-002894,CUST-02128,2026-05-10,10439.82,OPEN
ORD-002895-1,PO-002895,CUST-00092,2026-04-30,12725.11,OPEN
ORD-002896-1,PO-002896,CUST-00995,2026-08-26,41433.13,OPEN
ORD-002897-1,PO-002897,CUST-01247,2026-08-21,1835.16,OPEN
ORD-002897-2,PO-002897,CUST-01028,2026-08-15,2752.74,OPEN
ORD-002897-3,PO-002897,CUST-01333,2026-08-13,1835.16,OPEN
ORD-002898-1,PO-002898,CUST-00321,2026-07-04,21510.42,OPEN
ORD-002898-2,PO-002898,CUST-02311,2026-06-30,43020.83,OPEN
ORD-002898-3,PO-002898,CUST-00240,2026-06-29,86041.67,OPEN
ORD-002899-1,PO-002899,CUST-00449,2026-02-08,12583.09,OPEN
ORD-002900-1,PO-002900,CUST-01405,2026-05-12,36360.88,OPEN
ORD-002900-2,PO-002900,CUST-00506,2026-05-13,72721.76,OPEN
ORD-002900-3,PO-002900,CUST-02115,2026-05-21,48481.18,OPEN
ORD-002901-1,PO-002901,CUST-01720,2026-01-17,25122.2,OPEN
ORD-002901-2,PO-002901,CUST-01511,2026-01-23,8374.07,OPEN
ORD-002902-1,PO-002902,CUST-00408,2026-08-26,12412.57,OPEN
ORD-002902-2,PO-002902,CUST-01611,2026-08-24,12412.57,OPEN
ORD-002903-1,PO-002903,CUST-01404,2026-07-14,73256.6,OPEN
ORD-002903-2,PO-002903,CUST-01108,2026-07-16,73256.6,OPEN
ORD-002903-3,PO-002903,CUST-01786,2026-07-21,73256.6,OPEN
ORD-002904-1,PO-002904,CUST-02056,2026-03-27,142917.4,OPEN
ORD-002904-2,PO-002904,CUST-00501,2026-04-02,47639.13,OPEN
ORD-002905-1,PO-002905,CUST-01529,2026-09-01,143642.79,OPEN
ORD-002905-2,PO-002905,CUST-02429,2026-08-24,47880.93,OPEN
ORD-002905-3,PO-002905,CUST-01049,2026-08-25,35910.7,OPEN
ORD-002905-4,PO-002905,CUST-00394,2026-08-25,71821.4,OPEN
ORD-002906-1,PO-002906,CUST-00664,2026-02-15,40041.09,OPEN
ORD-002906-2,PO-002906,CUST-01880,2026-02-15,40041.09,OPEN
ORD-002907-1,PO-002907,CUST-01375,2026-06-17,32451.66,OPEN
ORD-002907-2,PO-002907,CUST-00438,2026-06-18,48677.5,OPEN
ORD-002908-1,PO-002908,CUST-00568,2026-02-08,108389.16,OPEN
ORD-002909-1,PO-002909,CUST-01239,2026-01-08,4444.35,OPEN
ORD-002910-1,PO-002910,CUST-00566,2026-03-10,23337.79,OPEN
ORD-002911-1,PO-002911,CUST-02308,2026-05-02,1339.6,OPEN
ORD-002911-2,PO-002911,CUST-02391,2026-05-11,1004.7,OPEN
ORD-002911-3,PO-002911,CUST-01440,2026-05-09,2009.4,OPEN
ORD-002911-4,PO-002911,CUST-00319,2026-05-08,1339.6,OPEN
ORD-002912-1,PO-002912,CUST-01851,2026-08-16,16862.79,OPEN
ORD-002912-2,PO-002912,CUST-00892,2026-08-13,33725.58,OPEN
ORD-002912-3,PO-002912,CUST-00165,2026-08-15,67451.17,OPEN
ORD-002913-1,PO-002913,CUST-00754,2026-06-07,43201.76,OPEN
ORD-002913-2,PO-002913,CUST-00590,2026-06-08,129605.28,OPEN
ORD-002913-3,PO-002913,CUST-00527,2026-06-11,64802.64,OPEN
ORD-002914-1,PO-002914,CUST-01248,2026-07-13,33898.26,OPEN
ORD-002914-2,PO-002914,CUST-00305,2026-07-06,8474.57,OPEN
ORD-002915-1,PO-002915,CUST-00469,2026-03-20,25473.04,OPEN
ORD-002915-2,PO-002915,CUST-00279,2026-03-28,33964.06,OPEN
ORD-002915-3,PO-002915,CUST-02233,2026-03-25,25473.04,OPEN
ORD-002915-4,PO-002915,CUST-00808,2026-03-23,101892.18,OPEN
ORD-002916-1,PO-002916,CUST-01235,2026-08-30,34597.72,OPEN
ORD-002917-1,PO-002917,CUST-01827,2026-07-11,63079.36,OPEN
ORD-002917-2,PO-002917,CUST-01419,2026-07-12,31539.68,OPEN
ORD-002917-3,PO-002917,CUST-01463,2026-07-15,126158.71,OPEN
ORD-002918-1,PO-002918,CUST-01144,2026-01-28,44467.09,OPEN
ORD-002918-2,PO-002918,CUST-01067,2026-01-20,33350.32,OPEN
ORD-002918-3,PO-002918,CUST-01132,2026-01-22,66700.64,OPEN
ORD-002919-1,PO-002919,CUST-01879,2026-04-18,14691.17,OPEN
ORD-002919-2,PO-002919,CUST-01668,2026-04-22,58764.7,OPEN
ORD-002919-3,PO-002919,CUST-01805,2026-04-16,14691.17,OPEN
ORD-002920-1,PO-002920,CUST-01536,2026-05-07,14529.83,OPEN
ORD-002920-2,PO-002920,CUST-00993,2026-05-06,21794.75,OPEN
ORD-002920-3,PO-002920,CUST-01302,2026-05-09,43589.5,OPEN
ORD-002920-4,PO-002920,CUST-00496,2026-05-04,14529.83,OPEN
ORD-002921-1,PO-002921,CUST-01951,2026-04-05,99450.44,OPEN
ORD-002922-1,PO-002922,CUST-00292,2026-06-11,96165.0,OPEN
ORD-002922-2,PO-002922,CUST-00428,2026-06-12,32055.0,OPEN
ORD-002923-1,PO-002923,CUST-00521,2026-06-06,6680.94,OPEN
ORD-002923-2,PO-002923,CUST-01401,2026-06-05,8907.92,OPEN
ORD-002923-3,PO-002923,CUST-02041,2026-06-05,26723.76,OPEN
ORD-002924-1,PO-002924,CUST-00885,2026-04-23,16149.07,OPEN
ORD-002924-2,PO-002924,CUST-00631,2026-04-23,24223.6,OPEN
ORD-002924-3,PO-002924,CUST-01128,2026-04-23,48447.2,OPEN
ORD-002925-1,PO-002925,CUST-01395,2026-08-22,21460.0,OPEN
ORD-002925-2,PO-002925,CUST-01142,2026-08-30,85840.01,OPEN
ORD-002925-3,PO-002925,CUST-01685,2026-08-26,85840.01,OPEN
ORD-002925-4,PO-002925,CUST-01532,2026-08-27,42920.0,OPEN
ORD-002926-1,PO-002926,CUST-00735,2026-02-20,73074.63,OPEN
ORD-002926-2,PO-002926,CUST-01423,2026-02-11,36537.32,OPEN
ORD-002926-3,PO-002926,CUST-00465,2026-02-20,36537.32,OPEN
ORD-002926-4,PO-002926,CUST-01117,2026-02-19,48716.42,OPEN
ORD-002927-1,PO-002927,CUST-00137,2026-04-13,37881.73,OPEN
ORD-002928-1,PO-002928,CUST-00589,2026-05-06,15221.18,OPEN
ORD-002928-2,PO-002928,CUST-00491,2026-05-07,20294.91,OPEN
ORD-002928-3,PO-002928,CUST-02468,2026-05-11,60884.74,OPEN
ORD-002929-1,PO-002929,CUST-01449,2026-08-24,21674.66,OPEN
ORD-002929-2,PO-002929,CUST-01108,2026-08-20,43349.32,OPEN
ORD-002929-3,PO-002929,CUST-00192,2026-08-16,21674.66,OPEN
ORD-002930-1,PO-002930,CUST-01040,2026-08-29,17146.71,OPEN
ORD-002930-2,PO-002930,CUST-01640,2026-09-01,34293.42,OPEN
ORD-002931-1,PO-002931,CUST-00875,2026-01-19,3191.3,OPEN
ORD-002931-2,PO-002931,CUST-00426,2026-01-09,12765.2,OPEN
ORD-002931-3,PO-002931,CUST-00706,2026-01-09,4255.07,OPEN
ORD-002931-4,PO-002931,CUST-02170,2026-01-11,6382.6,OPEN
ORD-002932-1,PO-002932,CUST-01174,2026-02-07,10650.3,OPEN
ORD-002932-2,PO-002932,CUST-00767,2026-02-13,15975.45,OPEN
ORD-002932-3,PO-002932,CUST-02249,2026-02-15,7987.73,OPEN
ORD-002933-1,PO-002933,CUST-01501,2026-08-06,4222.96,OPEN
ORD-002933-2,PO-002933,CUST-02399,2026-08-07,4222.96,OPEN
ORD-002933-3,PO-002933,CUST-00229,2026-08-15,4222.96,OPEN
ORD-002933-4,PO-002933,CUST-00318,2026-08-09,4222.96,OPEN
ORD-002934-1,PO-002934,CUST-01751,2026-03-21,35650.18,OPEN
